,No answer,a few days or more,within a day,within a few hours,within an hour
1149,1,0,0,0,0
1150,0,0,0,0,1
1151,0,0,0,1,0
1152,1,0,0,0,0
1153,1,0,0,0,0
1154,0,0,0,0,1
1155,0,0,0,1,0
1156,1,0,0,0,0
1157,0,0,0,0,1
1158,1,0,0,0,0
1159,0,0,0,0,1
1160,1,0,0,0,0
1161,0,0,0,0,1
1162,0,0,1,0,0
1163,1,0,0,0,0
1164,1,0,0,0,0
1165,0,0,0,0,1
1166,0,0,0,0,1
1167,1,0,0,0,0
1168,0,0,1,0,0
1169,0,0,0,0,1
1170,0,0,0,0,1
1171,0,0,0,0,1
1172,1,0,0,0,0
1173,0,0,0,1,0
1174,1,0,0,0,0
1175,1,0,0,0,0
1176,1,0,0,0,0
1177,0,0,0,0,1
1178,0,0,0,0,1
1179,1,0,0,0,0
1180,0,0,0,0,1
1181,0,0,0,0,1
1182,0,0,1,0,0
1183,1,0,0,0,0
1184,1,0,0,0,0
1185,0,0,0,0,1
1186,0,0,0,1,0
1187,0,0,0,1,0
1188,1,0,0,0,0
1189,0,0,1,0,0
1190,0,0,0,0,1
1191,0,0,1,0,0
1192,0,0,1,0,0
1193,0,0,0,0,1
1194,0,0,0,0,1
1195,0,0,0,0,1
1196,0,0,0,0,1
1197,1,0,0,0,0
1198,0,0,0,0,1
1199,0,0,0,0,1
1200,0,0,0,0,1
1201,1,0,0,0,0
1202,0,0,0,0,1
1203,0,0,0,1,0
1204,0,0,0,1,0
1205,1,0,0,0,0
1206,0,1,0,0,0
1207,0,0,0,0,1
1208,0,0,1,0,0
1209,1,0,0,0,0
1210,0,0,1,0,0
1211,0,0,1,0,0
1212,1,0,0,0,0
1213,0,0,0,0,1
1214,0,0,0,0,1
1215,0,0,0,0,1
1216,0,0,0,1,0
1217,0,0,0,0,1
1218,0,0,0,0,1
1219,0,0,0,0,1
1220,1,0,0,0,0
1221,1,0,0,0,0
1222,1,0,0,0,0
1223,0,0,0,0,1
1224,0,1,0,0,0
1225,1,0,0,0,0
1226,0,0,0,0,1
1227,0,0,0,0,1
1228,0,0,0,0,1
1229,0,0,1,0,0
1230,0,0,0,0,1
1231,1,0,0,0,0
1232,0,0,0,0,1
1233,0,0,0,0,1
1234,0,0,0,0,1
1235,0,0,0,0,1
1236,1,0,0,0,0
1237,1,0,0,0,0
1238,1,0,0,0,0
1239,0,0,0,1,0
1240,1,0,0,0,0
1241,0,0,1,0,0
1242,1,0,0,0,0
1243,0,0,0,0,1
1244,0,0,0,0,1
1245,0,0,0,0,1
1246,1,0,0,0,0
1247,0,0,0,0,1
1248,0,0,0,0,1
1249,1,0,0,0,0
1250,0,0,0,0,1
1251,0,0,0,1,0
1252,1,0,0,0,0
1253,0,0,1,0,0
1254,1,0,0,0,0
1255,0,0,1,0,0
1256,0,1,0,0,0
1257,0,0,0,1,0
1258,0,0,0,0,1
1259,0,0,0,0,1
1260,0,0,1,0,0
1261,0,0,0,0,1
1262,0,0,0,1,0
1263,1,0,0,0,0
1264,0,0,0,1,0
1265,0,0,0,0,1
1266,0,0,1,0,0
1267,1,0,0,0,0
1268,1,0,0,0,0
1269,0,0,1,0,0
1270,1,0,0,0,0
1271,1,0,0,0,0
1272,0,0,0,0,1
1273,0,0,0,0,1
1274,0,0,0,0,1
1275,0,0,0,0,1
1276,0,0,0,1,0
1277,1,0,0,0,0
1278,0,0,0,0,1
1279,0,0,0,0,1
1280,0,0,0,0,1
1281,1,0,0,0,0
1282,0,0,1,0,0
1283,1,0,0,0,0
1284,0,0,1,0,0
1285,0,0,0,1,0
1286,1,0,0,0,0
1287,0,0,0,1,0
1288,1,0,0,0,0
1289,0,0,0,0,1
1290,1,0,0,0,0
1291,0,0,1,0,0
1292,0,0,0,0,1
1293,0,0,0,0,1
1294,1,0,0,0,0
1295,0,0,0,0,1
1296,1,0,0,0,0
1297,0,0,0,0,1
1298,0,0,1,0,0
1299,0,0,0,1,0
1300,1,0,0,0,0
1301,1,0,0,0,0
1302,0,0,0,0,1
1303,1,0,0,0,0
1304,0,0,0,0,1
1305,0,0,0,0,1
1306,0,0,1,0,0
1307,0,0,0,0,1
1308,1,0,0,0,0
1309,1,0,0,0,0
1310,0,0,0,0,1
1311,0,0,0,0,1
1312,0,0,1,0,0
1313,0,0,0,0,1
1314,0,0,0,0,1
1315,0,1,0,0,0
1316,0,1,0,0,0
1317,0,0,0,0,1
1318,0,0,1,0,0
1319,0,0,0,0,1
1320,1,0,0,0,0
1321,1,0,0,0,0
1322,1,0,0,0,0
1323,0,0,0,0,1
1324,1,0,0,0,0
1325,0,0,0,0,1
1326,1,0,0,0,0
1327,0,0,1,0,0
1328,0,0,1,0,0
1329,0,0,0,0,1
1330,1,0,0,0,0
1331,0,0,1,0,0
1332,0,0,1,0,0
1333,0,0,0,0,1
1334,0,0,0,0,1
1335,0,0,0,0,1
1336,1,0,0,0,0
1337,1,0,0,0,0
1338,1,0,0,0,0
1339,0,0,1,0,0
1340,1,0,0,0,0
1341,0,0,0,0,1
1342,0,0,0,1,0
1343,0,0,0,1,0
1344,0,0,0,1,0
1345,0,0,0,1,0
1346,0,0,0,0,1
1347,0,0,0,1,0
1348,0,0,0,0,1
1349,0,0,0,0,1
1350,0,0,0,0,1
1351,0,0,0,1,0
1352,0,0,0,1,0
1353,0,0,0,0,1
1354,0,0,1,0,0
1355,0,0,0,0,1
1356,0,0,0,1,0
1357,0,0,1,0,0
1358,0,0,1,0,0
1359,0,0,0,0,1
1360,1,0,0,0,0
1361,0,0,0,1,0
1362,0,0,0,0,1
1363,0,0,0,0,1
1364,0,0,0,1,0
1365,0,0,0,0,1
1366,0,0,0,0,1
1367,0,0,1,0,0
1368,0,0,0,0,1
1369,0,0,0,0,1
1370,0,0,0,0,1
1371,0,0,1,0,0
1372,0,0,0,1,0
1373,0,0,0,0,1
1374,0,0,1,0,0
1375,0,0,0,0,1
1376,1,0,0,0,0
1377,0,0,0,0,1
1378,0,0,0,0,1
1379,0,0,0,0,1
1380,0,0,0,0,1
1381,0,0,0,0,1
1382,1,0,0,0,0
1383,0,0,1,0,0
1384,0,0,0,0,1
1385,1,0,0,0,0
1386,0,0,1,0,0
1387,0,0,0,0,1
1388,0,0,1,0,0
1389,1,0,0,0,0
1390,0,0,0,0,1
1391,0,0,0,1,0
1392,0,0,0,0,1
1393,0,0,0,0,1
1394,0,0,0,0,1
1395,0,0,0,0,1
1396,0,0,0,0,1
1397,0,0,0,0,1
1398,0,0,0,0,1
1399,0,0,0,1,0
1400,0,0,0,0,1
1401,0,0,0,0,1
1402,0,0,0,0,1
1403,0,0,0,1,0
1404,1,0,0,0,0
1405,0,0,0,1,0
1406,0,0,0,1,0
1407,0,0,1,0,0
1408,0,0,0,0,1
1409,1,0,0,0,0
1410,0,0,0,0,1
1411,1,0,0,0,0
1412,0,0,0,0,1
1413,1,0,0,0,0
1414,1,0,0,0,0
1415,1,0,0,0,0
1416,0,1,0,0,0
1417,1,0,0,0,0
1418,1,0,0,0,0
1419,0,0,1,0,0
1420,1,0,0,0,0
1421,1,0,0,0,0
1422,0,0,0,1,0
1423,1,0,0,0,0
1424,1,0,0,0,0
1425,1,0,0,0,0
1426,0,0,1,0,0
1427,1,0,0,0,0
1428,0,0,1,0,0
1429,0,0,0,1,0
1430,0,0,0,1,0
1431,1,0,0,0,0
1432,1,0,0,0,0
1433,1,0,0,0,0
1434,0,1,0,0,0
1435,1,0,0,0,0
1436,1,0,0,0,0
1437,0,0,1,0,0
1438,0,0,1,0,0
1439,1,0,0,0,0
1440,0,0,0,1,0
1441,0,0,0,1,0
1442,0,0,0,0,1
1443,1,0,0,0,0
1444,1,0,0,0,0
1445,1,0,0,0,0
1446,0,0,1,0,0
1447,1,0,0,0,0
1448,0,0,1,0,0
1449,1,0,0,0,0
1450,1,0,0,0,0
1451,1,0,0,0,0
1452,1,0,0,0,0
1453,1,0,0,0,0
1454,1,0,0,0,0
1455,1,0,0,0,0
1456,1,0,0,0,0
1457,0,0,1,0,0
1458,1,0,0,0,0
1459,0,0,1,0,0
1460,0,0,1,0,0
1461,0,0,0,0,1
1462,0,0,0,0,1
1463,0,0,0,0,1
1464,1,0,0,0,0
1465,0,0,0,1,0
1466,0,0,0,0,1
1467,0,0,0,0,1
1468,0,0,1,0,0
1469,0,0,0,0,1
1470,0,0,0,0,1
1471,0,0,0,0,1
1472,0,0,1,0,0
1473,0,0,0,0,1
1474,1,0,0,0,0
1475,0,0,0,0,1
1476,0,0,0,1,0
1477,0,0,0,0,1
1478,0,0,0,0,1
1479,1,0,0,0,0
1480,1,0,0,0,0
1481,0,0,0,0,1
1482,1,0,0,0,0
1483,1,0,0,0,0
1484,0,0,0,1,0
1485,1,0,0,0,0
1486,0,0,0,0,1
1487,0,0,0,1,0
1488,0,0,0,0,1
1489,0,1,0,0,0
1490,0,0,1,0,0
1491,1,0,0,0,0
1492,0,0,0,0,1
1493,0,0,0,0,1
1494,0,0,0,1,0
1495,0,0,0,1,0
1496,0,0,0,0,1
1497,1,0,0,0,0
1498,0,0,0,0,1
1499,1,0,0,0,0
1500,0,0,0,0,1
1501,0,0,0,1,0
1502,0,0,0,1,0
1503,0,0,0,1,0
1504,0,0,0,0,1
1505,0,0,0,0,1
1506,1,0,0,0,0
1507,0,0,0,0,1
1508,1,0,0,0,0
1509,1,0,0,0,0
1510,0,0,1,0,0
1511,1,0,0,0,0
1512,0,0,0,1,0
1513,1,0,0,0,0
1514,0,0,0,1,0
1515,0,0,1,0,0
1516,0,1,0,0,0
1517,1,0,0,0,0
1518,0,0,0,0,1
1519,0,0,0,0,1
1520,0,0,0,0,1
1521,0,0,0,1,0
1522,0,0,0,0,1
1523,0,0,0,0,1
1524,1,0,0,0,0
1525,0,0,0,0,1
1526,0,0,0,1,0
1527,1,0,0,0,0
1528,0,0,0,1,0
1529,0,0,0,0,1
1530,0,0,0,0,1
1531,1,0,0,0,0
1532,0,0,0,0,1
1533,1,0,0,0,0
1534,0,0,0,1,0
1535,1,0,0,0,0
1536,0,0,0,0,1
1537,0,0,0,0,1
1538,1,0,0,0,0
1539,0,0,0,0,1
1540,0,1,0,0,0
1541,0,1,0,0,0
1542,0,0,0,0,1
1543,0,0,1,0,0
1544,0,0,1,0,0
1545,0,0,0,0,1
1546,0,0,0,0,1
1547,1,0,0,0,0
1548,0,0,0,0,1
1549,0,0,0,1,0
1550,0,0,0,0,1
1551,0,0,0,0,1
1552,0,0,0,0,1
1553,0,0,0,0,1
1554,0,0,0,1,0
1555,0,0,0,0,1
1556,0,0,0,1,0
1557,0,0,0,1,0
1558,0,0,1,0,0
1559,1,0,0,0,0
1560,0,0,0,0,1
1561,0,0,0,0,1
1562,0,0,0,0,1
1563,0,0,0,1,0
1564,1,0,0,0,0
1565,0,1,0,0,0
1566,1,0,0,0,0
1567,0,0,0,1,0
1568,0,0,0,0,1
1569,0,0,1,0,0
1570,1,0,0,0,0
1571,0,0,0,0,1
1572,0,0,0,0,1
1573,0,0,0,0,1
1574,0,0,0,0,1
1575,0,0,0,1,0
1576,0,0,0,1,0
1577,0,0,0,0,1
1578,0,0,0,0,1
1579,1,0,0,0,0
1580,0,0,0,0,1
1581,0,0,0,0,1
1582,0,0,0,0,1
1583,1,0,0,0,0
1584,0,0,0,1,0
1585,0,0,1,0,0
1586,1,0,0,0,0
1587,1,0,0,0,0
1588,0,0,0,0,1
1589,0,0,0,0,1
1590,0,0,1,0,0
1591,0,0,0,0,1
1592,0,0,0,0,1
1593,0,0,0,0,1
1594,0,0,0,0,1
1595,0,0,0,0,1
1596,0,0,0,0,1
1597,0,0,0,0,1
1598,0,0,0,0,1
1599,0,0,0,0,1
1600,0,0,0,0,1
1601,0,1,0,0,0
1602,0,0,1,0,0
1603,0,0,0,1,0
1604,0,0,0,1,0
1605,0,0,0,0,1
1606,0,0,0,0,1
1607,0,0,0,0,1
1608,1,0,0,0,0
1609,1,0,0,0,0
1610,1,0,0,0,0
1611,0,0,0,0,1
1612,0,0,0,1,0
1613,0,0,0,0,1
1614,0,0,0,0,1
1615,0,0,0,0,1
1616,0,0,0,0,1
1617,0,0,1,0,0
1618,0,0,0,0,1
1619,1,0,0,0,0
1620,0,0,0,0,1
1621,0,0,0,0,1
1622,1,0,0,0,0
1623,0,0,0,0,1
1624,1,0,0,0,0
1625,0,1,0,0,0
1626,0,0,1,0,0
1627,1,0,0,0,0
1628,0,0,1,0,0
1629,1,0,0,0,0
1630,0,0,0,0,1
1631,0,0,0,0,1
1632,0,0,1,0,0
1633,0,0,0,0,1
1634,0,0,0,0,1
1635,0,0,0,0,1
1636,0,0,1,0,0
1637,0,0,0,0,1
1638,0,0,0,0,1
1639,0,0,0,1,0
1640,0,0,0,0,1
1641,0,0,0,1,0
1642,0,0,1,0,0
1643,0,0,0,0,1
1644,0,0,0,1,0
1645,1,0,0,0,0
1646,1,0,0,0,0
1647,1,0,0,0,0
1648,0,0,0,0,1
1649,0,1,0,0,0
1650,0,0,1,0,0
1651,0,0,1,0,0
1652,0,0,0,0,1
1653,0,0,0,1,0
1654,1,0,0,0,0
1655,0,0,0,1,0
1656,0,0,1,0,0
1657,1,0,0,0,0
1658,1,0,0,0,0
1659,1,0,0,0,0
1660,1,0,0,0,0
1661,0,1,0,0,0
1662,0,0,0,0,1
1663,0,0,0,0,1
1664,0,0,0,0,1
1665,0,0,0,0,1
1666,1,0,0,0,0
1667,1,0,0,0,0
1668,0,0,0,0,1
1669,0,0,1,0,0
1670,0,0,0,0,1
1671,0,0,1,0,0
1672,0,0,1,0,0
1673,0,0,0,1,0
1674,0,0,0,0,1
1675,0,0,0,1,0
1676,0,0,0,0,1
1677,0,0,0,0,1
1678,0,0,0,1,0
1679,0,0,0,0,1
1680,0,0,0,0,1
1681,0,0,0,0,1
1682,0,0,0,1,0
1683,0,0,0,0,1
1684,0,0,0,0,1
1685,0,0,0,1,0
1686,0,0,0,0,1
1687,1,0,0,0,0
1688,1,0,0,0,0
1689,1,0,0,0,0
1690,1,0,0,0,0
1691,1,0,0,0,0
1692,0,0,0,0,1
1693,0,0,0,0,1
1694,0,0,0,1,0
1695,0,0,0,0,1
1696,0,0,0,0,1
1697,0,0,1,0,0
1698,0,0,0,0,1
1699,0,0,0,0,1
1700,0,0,0,0,1
1701,0,0,1,0,0
1702,0,0,0,0,1
1703,0,1,0,0,0
1704,1,0,0,0,0
1705,0,0,0,0,1
1706,0,0,0,0,1
1707,0,1,0,0,0
1708,0,0,0,0,1
1709,1,0,0,0,0
1710,0,0,0,0,1
1711,0,0,0,0,1
1712,0,0,0,1,0
1713,0,0,0,0,1
1714,0,0,1,0,0
1715,1,0,0,0,0
1716,0,0,0,0,1
1717,0,0,0,0,1
1718,0,0,0,1,0
1719,0,0,0,1,0
1720,1,0,0,0,0
1721,0,0,0,0,1
1722,0,0,0,1,0
1723,1,0,0,0,0
1724,0,0,0,0,1
1725,0,0,0,1,0
1726,1,0,0,0,0
1727,0,0,1,0,0
1728,1,0,0,0,0
1729,0,0,0,0,1
1730,1,0,0,0,0
1731,0,0,0,0,1
1732,0,0,0,0,1
1733,0,0,0,1,0
1734,1,0,0,0,0
1735,1,0,0,0,0
1736,0,0,0,0,1
1737,1,0,0,0,0
1738,0,0,0,0,1
1739,0,0,0,0,1
1740,0,0,1,0,0
1741,0,0,0,0,1
1742,0,0,0,0,1
1743,0,0,0,0,1
1744,0,0,0,0,1
1745,0,0,0,1,0
1746,0,0,0,1,0
1747,0,0,0,0,1
1748,0,0,0,0,1
1749,0,0,0,1,0
1750,1,0,0,0,0
1751,0,0,0,1,0
1752,1,0,0,0,0
1753,1,0,0,0,0
1754,0,0,0,0,1
1755,0,0,0,1,0
1756,0,0,0,1,0
1757,0,0,0,0,1
1758,0,0,0,0,1
1759,0,0,0,1,0
1760,0,0,1,0,0
1761,1,0,0,0,0
1762,0,0,0,0,1
1763,1,0,0,0,0
1764,1,0,0,0,0
1765,1,0,0,0,0
1766,1,0,0,0,0
1767,0,0,0,0,1
1768,1,0,0,0,0
1769,1,0,0,0,0
1770,1,0,0,0,0
1771,1,0,0,0,0
1772,1,0,0,0,0
1773,0,1,0,0,0
1774,0,0,0,0,1
1775,0,0,0,0,1
1776,0,0,0,0,1
1777,0,0,0,0,1
1778,0,0,1,0,0
1779,0,0,0,0,1
1780,0,0,0,0,1
1781,0,0,0,0,1
1782,0,0,0,0,1
1783,0,0,0,0,1
1784,0,0,0,1,0
1785,0,0,0,0,1
1786,0,0,0,0,1
1787,0,0,0,0,1
1788,0,0,0,1,0
1789,0,0,0,0,1
1790,0,0,0,0,1
1791,0,0,1,0,0
1792,0,0,0,0,1
1793,0,0,0,0,1
1794,0,0,0,1,0
1795,1,0,0,0,0
1796,0,0,1,0,0
1797,0,0,0,0,1
1798,1,0,0,0,0
1799,1,0,0,0,0
1800,1,0,0,0,0
1801,0,0,0,0,1
1802,0,0,0,0,1
1803,1,0,0,0,0
1804,0,0,0,1,0
1805,0,0,0,0,1
1806,0,0,0,1,0
1807,1,0,0,0,0
1808,1,0,0,0,0
1809,1,0,0,0,0
1810,1,0,0,0,0
1811,1,0,0,0,0
1812,0,1,0,0,0
1813,0,0,0,0,1
1814,0,0,0,0,1
1815,0,0,0,0,1
1816,0,0,0,0,1
1817,0,0,0,0,1
1818,0,0,0,1,0
1819,0,0,0,0,1
1820,0,0,0,0,1
1821,0,0,0,1,0
1822,1,0,0,0,0
1823,0,0,0,0,1
1824,0,0,0,1,0
1825,0,0,0,1,0
1826,1,0,0,0,0
1827,0,0,0,0,1
1828,0,0,0,0,1
1829,0,0,0,0,1
1830,1,0,0,0,0
1831,0,0,0,1,0
1832,0,0,0,0,1
1833,1,0,0,0,0
1834,0,0,0,1,0
1835,0,0,0,0,1
1836,0,0,0,0,1
1837,0,0,0,1,0
1838,0,0,0,0,1
1839,1,0,0,0,0
1840,1,0,0,0,0
1841,0,0,1,0,0
1842,1,0,0,0,0
1843,1,0,0,0,0
1844,1,0,0,0,0
1845,0,0,1,0,0
1846,0,0,0,0,1
1847,0,0,0,0,1
1848,0,0,0,0,1
1849,0,0,0,0,1
1850,0,0,0,0,1
1851,0,0,0,0,1
1852,0,0,0,0,1
1853,0,0,0,0,1
1854,0,0,0,0,1
1855,0,0,0,0,1
1856,1,0,0,0,0
1857,0,0,0,0,1
1858,0,0,1,0,0
1859,0,0,0,0,1
1860,0,0,1,0,0
1861,0,0,1,0,0
1862,0,0,0,1,0
1863,0,0,0,0,1
1864,0,0,0,0,1
1865,0,0,0,0,1
1866,0,0,0,1,0
1867,0,0,0,1,0
1868,1,0,0,0,0
1869,0,0,0,0,1
1870,1,0,0,0,0
1871,0,0,0,0,1
1872,0,0,1,0,0
1873,1,0,0,0,0
1874,1,0,0,0,0
1875,0,0,0,0,1
1876,1,0,0,0,0
1877,1,0,0,0,0
1878,0,0,0,0,1
1879,0,0,0,1,0
1880,0,0,1,0,0
1881,0,1,0,0,0
1882,1,0,0,0,0
1883,1,0,0,0,0
1884,0,0,1,0,0
1885,0,0,0,1,0
1886,0,0,1,0,0
1887,0,0,0,0,1
1888,0,0,0,0,1
1889,0,0,0,0,1
1890,0,0,0,1,0
1891,0,0,1,0,0
1892,0,0,0,0,1
1893,0,0,0,1,0
1894,0,0,1,0,0
1895,0,0,1,0,0
1896,0,0,0,0,1
1897,0,0,0,1,0
1898,0,0,0,1,0
1899,1,0,0,0,0
1900,1,0,0,0,0
1901,1,0,0,0,0
1902,1,0,0,0,0
1903,1,0,0,0,0
1904,1,0,0,0,0
1905,0,0,0,0,1
1906,0,0,0,0,1
1907,0,0,0,0,1
1908,0,0,0,0,1
1909,0,0,0,0,1
1910,0,0,0,0,1
1911,0,0,0,1,0
1912,0,0,0,0,1
1913,0,0,0,0,1
1914,0,0,1,0,0
1915,1,0,0,0,0
1916,0,0,0,0,1
1917,1,0,0,0,0
1918,1,0,0,0,0
1919,0,0,0,1,0
1920,1,0,0,0,0
1921,1,0,0,0,0
1922,1,0,0,0,0
1923,1,0,0,0,0
1924,0,0,0,1,0
1925,0,0,0,1,0
1926,0,0,0,0,1
1927,1,0,0,0,0
1928,0,0,0,0,1
1929,0,0,1,0,0
1930,0,0,0,0,1
1931,0,0,0,0,1
1932,0,0,0,1,0
1933,0,0,0,0,1
1934,0,0,0,0,1
1935,1,0,0,0,0
1936,0,0,1,0,0
1937,1,0,0,0,0
1938,0,0,1,0,0
1939,1,0,0,0,0
1940,1,0,0,0,0
1941,1,0,0,0,0
1942,0,0,0,0,1
1943,1,0,0,0,0
1944,0,0,0,0,1
1945,1,0,0,0,0
1946,1,0,0,0,0
1947,0,0,0,0,1
1948,1,0,0,0,0
1949,0,0,0,1,0
1950,0,0,1,0,0
1951,1,0,0,0,0
1952,0,0,0,0,1
1953,0,0,0,1,0
1954,0,0,0,1,0
1955,0,0,0,0,1
1956,0,0,0,1,0
1957,0,0,0,0,1
1958,0,0,0,1,0
1959,1,0,0,0,0
1960,0,0,0,0,1
1961,1,0,0,0,0
1962,0,0,0,0,1
1963,0,0,0,0,1
1964,1,0,0,0,0
1965,0,0,0,1,0
1966,1,0,0,0,0
1967,0,1,0,0,0
1968,0,0,0,1,0
1969,0,0,0,1,0
1970,0,0,0,0,1
1971,1,0,0,0,0
1972,0,0,0,0,1
1973,0,0,0,1,0
1974,0,0,0,1,0
1975,0,0,0,1,0
1976,1,0,0,0,0
1977,0,0,0,0,1
1978,0,0,0,0,1
1979,0,0,1,0,0
1980,0,0,0,0,1
1981,0,0,0,1,0
1982,0,0,0,1,0
1983,0,0,0,0,1
1984,0,0,0,1,0
1985,1,0,0,0,0
1986,1,0,0,0,0
1987,0,0,0,0,1
1988,0,0,1,0,0
1989,0,0,0,1,0
1990,0,0,0,1,0
1991,0,0,0,1,0
1992,0,0,0,0,1
1993,0,0,0,0,1
1994,0,0,1,0,0
1995,0,0,0,0,1
1996,0,0,0,1,0
1997,1,0,0,0,0
1998,0,0,0,0,1
1999,0,0,0,0,1
2000,0,0,0,0,1
2001,1,0,0,0,0
2002,1,0,0,0,0
2003,0,0,0,0,1
2004,0,0,0,1,0
2005,0,0,0,1,0
2006,0,0,0,0,1
2007,0,0,0,1,0
2008,0,0,0,0,1
2009,0,0,0,0,1
2010,1,0,0,0,0
2011,0,0,0,0,1
2012,0,0,0,0,1
2013,0,0,0,0,1
2014,0,0,0,0,1
2015,0,0,0,0,1
2016,0,0,0,1,0
2017,0,0,1,0,0
2018,0,0,0,0,1
2019,1,0,0,0,0
2020,0,0,0,0,1
2021,0,0,1,0,0
2022,0,0,0,0,1
2023,0,0,0,0,1
2024,1,0,0,0,0
2025,0,0,0,0,1
2026,0,0,0,1,0
2027,1,0,0,0,0
2028,0,0,0,1,0
2029,1,0,0,0,0
2030,0,0,0,0,1
2031,1,0,0,0,0
2032,0,0,0,1,0
2033,0,0,0,0,1
2034,1,0,0,0,0
2035,0,0,1,0,0
2036,0,0,1,0,0
2037,0,0,0,0,1
2038,1,0,0,0,0
2039,0,0,1,0,0
2040,0,0,0,0,1
2041,0,0,0,0,1
2042,0,0,0,0,1
2043,0,0,0,1,0
2044,1,0,0,0,0
2045,0,0,0,0,1
2046,0,0,0,1,0
2047,0,0,0,0,1
2048,0,0,0,0,1
2049,0,0,0,1,0
2050,0,0,0,0,1
2051,0,0,0,0,1
2052,1,0,0,0,0
2053,1,0,0,0,0
2054,0,0,1,0,0
2055,0,0,0,0,1
2056,1,0,0,0,0
2057,0,0,1,0,0
2058,0,0,0,1,0
2059,0,0,0,0,1
2060,1,0,0,0,0
2061,1,0,0,0,0
2062,0,0,0,1,0
2063,0,0,0,0,1
2064,0,0,0,0,1
2065,1,0,0,0,0
2066,0,0,0,0,1
2067,0,0,0,0,1
2068,0,0,0,0,1
2069,0,0,1,0,0
2070,0,0,0,0,1
2071,1,0,0,0,0
2072,0,0,0,1,0
2073,1,0,0,0,0
2074,1,0,0,0,0
2075,1,0,0,0,0
2076,0,0,0,1,0
2077,0,0,0,0,1
2078,0,0,0,0,1
2079,0,0,0,0,1
2080,1,0,0,0,0
2081,0,0,0,0,1
2082,0,0,0,0,1
2083,0,0,0,0,1
2084,0,0,0,0,1
2085,0,0,0,0,1
2086,0,0,0,1,0
2087,0,0,0,0,1
2088,0,0,0,1,0
2089,0,0,0,1,0
2090,0,0,0,0,1
2091,0,0,0,1,0
2092,1,0,0,0,0
2093,1,0,0,0,0
2094,0,0,0,0,1
2095,1,0,0,0,0
2096,1,0,0,0,0
2097,0,0,0,0,1
2098,0,0,0,0,1
2099,0,0,1,0,0
2100,1,0,0,0,0
2101,0,0,0,0,1
2102,1,0,0,0,0
2103,0,0,0,1,0
2104,0,0,0,1,0
2105,0,0,0,1,0
2106,0,0,0,0,1
2107,0,0,0,0,1
2108,0,0,0,0,1
2109,0,0,0,1,0
2110,0,0,0,0,1
2111,1,0,0,0,0
2112,0,0,0,0,1
2113,0,0,0,0,1
2114,0,0,0,0,1
2115,0,0,0,1,0
2116,0,0,1,0,0
2117,0,0,0,0,1
2118,0,0,0,1,0
2119,0,0,0,0,1
2120,0,0,0,0,1
2121,0,0,1,0,0
2122,0,0,0,0,1
2123,1,0,0,0,0
2124,0,0,0,1,0
2125,1,0,0,0,0
2126,0,0,0,1,0
2127,0,0,0,0,1
2128,0,0,0,0,1
2129,0,0,0,0,1
2130,0,0,0,0,1
2131,0,0,1,0,0
2132,1,0,0,0,0
2133,0,0,0,0,1
2134,1,0,0,0,0
2135,0,0,0,1,0
2136,1,0,0,0,0
2137,0,0,0,0,1
2138,0,0,1,0,0
2139,0,0,1,0,0
2140,0,0,0,1,0
2141,0,0,0,1,0
2142,0,0,0,0,1
2143,0,0,0,0,1
2144,0,0,0,0,1
2145,0,0,0,0,1
2146,0,0,0,0,1
2147,0,0,0,0,1
2148,0,0,0,1,0
2149,0,0,0,0,1
2150,0,0,0,0,1
2151,0,0,0,0,1
2152,0,0,0,0,1
2153,0,0,0,1,0
2154,0,0,0,1,0
2155,0,0,0,0,1
2156,0,0,0,0,1
2157,0,0,0,0,1
2158,0,0,1,0,0
2159,0,0,0,0,1
2160,1,0,0,0,0
2161,0,0,0,0,1
2162,1,0,0,0,0
2163,0,0,1,0,0
2164,0,0,0,1,0
2165,1,0,0,0,0
2166,1,0,0,0,0
2167,0,0,0,0,1
2168,0,0,0,0,1
2169,0,1,0,0,0
2170,0,0,0,0,1
2171,0,0,0,0,1
2172,0,0,0,0,1
2173,0,0,0,0,1
2174,0,0,0,0,1
2175,0,0,0,0,1
2176,0,0,0,0,1
2177,1,0,0,0,0
2178,1,0,0,0,0
2179,0,0,0,1,0
2180,0,1,0,0,0
2181,1,0,0,0,0
2182,0,0,0,1,0
2183,1,0,0,0,0
2184,0,0,0,1,0
2185,0,0,0,0,1
2186,0,0,0,0,1
2187,0,0,0,1,0
2188,0,0,0,0,1
2189,1,0,0,0,0
2190,0,0,0,0,1
2191,1,0,0,0,0
2192,0,0,0,0,1
2193,0,0,0,0,1
2194,1,0,0,0,0
2195,0,0,1,0,0
2196,1,0,0,0,0
2197,0,0,0,1,0
2198,1,0,0,0,0
2199,1,0,0,0,0
2200,0,0,0,0,1
2201,0,0,0,0,1
2202,0,0,0,0,1
2203,1,0,0,0,0
2204,0,0,0,0,1
2205,0,0,0,0,1
2206,0,0,0,0,1
2207,1,0,0,0,0
2208,0,0,0,0,1
2209,1,0,0,0,0
2210,0,0,0,0,1
2211,0,0,0,1,0
2212,0,0,0,0,1
2213,0,0,0,1,0
2214,0,0,0,0,1
2215,0,0,0,1,0
2216,0,0,0,0,1
2217,0,0,0,0,1
2218,0,0,1,0,0
2219,0,0,0,1,0
2220,0,0,0,0,1
2221,0,0,0,0,1
2222,1,0,0,0,0
